,date,open,high,low,close,volume,sma,macd,stochastic_k,stochastic_d,rsi,william_r,trend,trading_signal,trading_decision,p_t_s_lstm
5531,2003-01-10,1.0414290000000002,1.058571,1.035,0.7041029999999999,43775200.0,0.6934199333333333,2.1826636237731734e-05,32.4967686369697,26.40796040684144,48.947192188008735,345.16165726035825,up,1.0,,
5532,2003-01-13,1.064286,1.064286,1.025714,0.6997979999999999,44735600.0,0.6947911999999999,0.0004684276876236737,35.9299720981421,29.329282640677306,47.414535434905005,348.9285558034743,up,1.0,,
5533,2003-01-14,1.0492860000000002,1.058571,1.035,0.6988409999999999,46715200.0,0.69629,0.0005425443621887016,39.23094260257876,32.54152440582015,47.061751604128844,363.3909090909088,up,0.9916721836997808,,
5534,2003-01-15,1.042143,1.05,1.018571,0.690231,92782200.0,0.6960986666666665,0.00038737559099322194,42.10272533430815,35.88589444589692,43.89721558796876,371.2181818181814,up,0.8716239123064771,,
5535,2003-01-16,1.015,1.054286,1.015,0.6993189999999999,139767600.0,0.6969277333333334,0.001052260301444452,45.00154239191537,39.0878800116764,47.88093227284402,362.9563636363632,down,0.5,buy,
5536,2003-01-17,1.04,1.04,1.005714,0.674446,66690400.0,0.6959710666666666,-0.0006771954723017171,46.90860202700549,42.11173677626749,39.59425005054618,385.56818181818136,down,0.4054130410215838,,
5537,2003-01-21,1.015,1.029286,1.0,0.67062,63364000.0,0.6958435333333333,-0.002718062398585741,47.850432195255536,44.670956584409744,38.49074115131021,389.0463636363632,down,0.2973217312690695,,
5538,2003-01-22,0.998571,1.010714,0.985714,0.6639229999999999,53785200.0,0.6952376666666666,-0.005124810179647166,47.685417691783115,46.5868588713922,36.56949631313285,425.53308139648806,down,0.05128651835968785,,
5539,2003-01-23,1.003571,1.025714,0.996429,0.677794,57064000.0,0.6947274,-0.005870427774889442,46.94368786192065,47.48148397134813,42.924138105397454,372.84085169728064,down,0.16371272108340112,,
5540,2003-01-24,1.017143,1.017143,0.968571,0.660096,76367200.0,0.6915385333333333,-0.007937016146209895,44.8446123206566,47.49317924965319,37.730343446268186,388.522643699549,down,0.0,,
5541,2003-01-27,0.977143,1.035714,0.975,0.6758810000000001,97851600.0,0.6890830666666667,-0.00753974761496512,42.610493693292156,46.491239291453546,44.2139129515395,325.14615384615377,down,0.0,,
5542,2003-01-28,1.017143,1.0492860000000002,1.011429,0.6974060000000001,71563800.0,0.6880626,-0.005545334111556555,41.63268002896832,44.79959795862322,51.612579117547256,363.6304419685385,down,0.213115596833341,,
5543,2003-01-29,1.0392860000000002,1.078571,1.021429,0.714148,93261000.0,0.6883177333333333,-0.002637068801464526,42.45318755085138,43.02926201430577,56.45050806154985,361.9056442564052,down,0.5,,
5544,2003-01-30,1.07,1.076429,1.020714,0.6849689999999999,101764600.0,0.6875842666666667,-0.002991593360690548,42.97082722633232,42.23212042437069,47.530813060395936,357.82000000000005,down,0.0,,
5545,2003-01-31,1.013571,1.0392860000000002,1.003571,0.686883,85306200.0,0.6865638666666667,-0.002883746790954045,43.313373874254246,42.35223160205074,48.11000431650055,356.08,down,0.0,,
5546,2003-02-03,1.029286,1.065,1.025,0.701233,66196200.0,0.6863725333333334,-0.001320082032361336,44.307394681716936,42.91246288381273,52.35636789145778,343.03454545454554,down,0.5,,
5547,2003-02-04,1.032143,1.046429,1.022143,0.698363,79353400.0,0.6862768666666668,-0.000545948977526467,45.62853395920269,43.530531927434566,51.44953005413287,345.6436363636364,down,0.5,,
5548,2003-02-05,1.050714,1.066429,1.0314290000000002,0.691188,55403600.0,0.6857666666666666,-0.000205686616801648,46.902721803040116,44.41643417172469,49.15722620900424,352.1663636363636,down,0.5,,
5549,2003-02-06,1.025714,1.042143,1.015714,0.690231,44787400.0,0.6857666666666666,6.870097678890463e-05,47.94458051851701,45.61288348131999,48.8446309986081,353.0363636363636,down,0.5,,
5550,2003-02-07,1.0392860000000002,1.042857,1.005,0.676838,67425400.0,0.6842679333333334,-0.0006426252515088214,48.46235249990934,46.825278760253354,44.57278726577545,365.21181818181816,down,0.5,,
5551,2003-02-10,1.018571,1.040714,1.004286,0.686404,41972000.0,0.6850651333333333,-0.0003447991876840417,49.07778086425179,47.7698849404889,48.0664707174439,356.5154545454545,down,0.0,,
5552,2003-02-11,1.035714,1.045,1.014286,0.686404,41195000.0,0.6861174,0.00042537364528516536,49.80174773075584,48.494904627559464,48.0664707174439,356.5154545454545,down,0.0,,
5553,2003-02-12,1.019286,1.042857,1.019286,0.688318,57171800.0,0.6877437333333333,0.0009157845927498797,50.5298914137895,49.1139603649724,48.815128007934646,354.77545454545447,down,0.0,,
5554,2003-02-13,1.029286,1.045714,1.017143,0.695493,52123400.0,0.6889236666666668,0.0014729830284617718,51.425990411419896,49.80314000293245,51.630106049418856,348.25272727272727,down,0.0,,
5555,2003-02-14,1.0435709999999998,1.0514290000000002,1.025,0.701711,60824400.0,0.6916979999999999,0.001921548466229828,52.50254975474618,50.58587651865515,53.99158540766782,363.8663332399997,down,0.0,,
5556,2003-02-18,1.0535709999999998,1.092857,1.0514290000000002,0.7304109999999999,72724400.0,0.6953333333333335,0.005634135987671041,54.32996435501584,51.486143859985276,62.976306880057656,464.21333333333365,up,1.0,sell,
5557,2003-02-19,1.076429,1.082143,1.048571,0.710321,60092200.0,0.6961943333333332,0.006634181445426379,55.600816443658076,52.75283484039405,54.894979495718594,428.4389489953633,up,0.6964312378677013,,
5558,2003-02-20,1.060714,1.068571,1.050714,0.706494,56088200.0,0.6956840666666666,0.00662642041296424,56.62059164891284,54.144443517806785,53.486934830118656,432.7251752794392,up,0.7596084264694054,,
5559,2003-02-21,1.058571,1.0757139999999998,1.046429,0.717496,39361000.0,0.6978525333333334,0.0076136301868448,57.919909928178434,55.51712414919567,56.90885373453014,420.40297471048086,up,0.9807630457505832,,
5560,2003-02-24,1.0614290000000002,1.0735709999999998,0.985714,0.705059,45063200.0,0.6990642666666668,0.007227193762862072,58.64408672126125,56.7137726735832,52.230949260731705,437.8385701866302,up,0.7307630457505833,,
5561,2003-02-25,1.048571,1.077143,1.0414290000000002,0.718453,47160400.0,0.7002122666666667,0.008202574966272523,59.578523378496705,57.728196099450905,56.38862516374653,349.4432674089768,up,1.0,,
5562,2003-02-26,1.070714,1.072857,1.034286,0.693579,54273800.0,0.6998933333333334,0.00663004949071655,59.585774408070144,58.71417334264553,48.02833138737011,372.65896978804034,down,0.5,buy,
5563,2003-02-27,1.040714,1.0714290000000002,1.036429,0.710799,38585400.0,0.7012007333333333,0.006631336042799974,59.71332790582674,59.26946150260943,53.20125901714457,356.58699121734514,down,0.3333333333333325,,
5564,2003-02-28,1.0614290000000002,1.077857,1.055,0.717974,48774600.0,0.7030502666666666,0.0071120310759582575,60.228560305469244,59.62587523079793,55.20204824877771,349.89033347955535,down,0.5,,
5565,2003-03-03,1.072143,1.082857,1.0392860000000002,0.700754,50940400.0,0.7046446666666667,0.005895413919948632,60.1108163823063,59.84255420645545,49.70917414815155,365.9623120502506,down,0.5,,
5566,2003-03-04,1.052857,1.057857,1.0314290000000002,0.696449,31603600.0,0.7053143333333333,0.004082724818765593,59.269257658912245,60.0175681978675,48.41222139532006,369.9803066929245,down,0.3799966549590254,,
5567,2003-03-05,1.0435709999999998,1.057143,1.037143,0.6993189999999999,31670800.0,0.7061753333333332,0.002851251823376311,57.893827732770156,59.86954478222935,49.36078829982502,367.3016435978086,down,0.5,,
5568,2003-03-06,1.0414290000000002,1.042857,1.028571,0.696449,24964800.0,0.7067173999999998,0.0011053732078987188,55.94617802366167,59.09130059132965,48.40233244575961,369.9803066929245,down,0.5,,
5569,2003-03-07,1.033571,1.050714,1.022143,0.695014,50246000.0,0.7066854666666665,0.00020920197114149275,53.432704204866575,57.70308780511478,47.90149843402102,371.31963824048233,down,0.30998871095873404,,
5570,2003-03-10,1.036429,1.047857,1.021429,0.687361,33643400.0,0.7057287999999998,-0.0014397931574113845,50.315071097943935,55.757569987099544,45.214486340840104,378.4624287167618,down,0.1339269048419017,,
5571,2003-03-11,1.025714,1.035,1.008571,0.680665,40297600.0,0.7024123999999999,-0.003611860175650961,46.82888915883906,53.2313177754908,42.944632825787025,414.02056761681234,down,0.006337990896581013,,
5572,2003-03-12,1.012143,1.027857,1.004286,0.680186,55640200.0,0.7004034,-0.00490680568642099,43.08742997532065,50.1922214872166,42.7791863572644,414.5136551269778,down,0.0,,
5573,2003-03-13,1.033571,1.057143,1.012143,0.7041029999999999,83861400.0,0.700244,-0.0040223463596278375,40.297756875832,46.74379674403463,52.5987890771014,389.8932501569852,down,0.0,,
5574,2003-03-14,1.048571,1.072143,1.045714,0.706973,38274600.0,0.6995424666666666,-0.002542137939290812,38.65298686960349,43.40469200333064,53.62719166939218,386.938842736996,down,0.0,,
5575,2003-03-17,1.0635709999999998,1.076429,1.050714,0.717974,99978200.0,0.7004034666666666,-0.0007676785558254906,38.36187485369542,40.679391240252116,57.43891498421626,464.3990785404287,down,0.5,,
5576,2003-03-18,1.0714290000000002,1.077857,1.058571,0.717496,57495200.0,0.7003396666666667,0.00022362795581565287,39.503912993384645,39.10420619971037,57.21883658951001,465.00744549515747,down,0.5,,
5577,2003-03-19,1.076429,1.082143,1.056429,0.715104,35329000.0,0.7017746666666668,0.0012272639318422485,41.367099716113465,38.839591572227924,56.061254089023215,468.0518257372317,down,0.4603119296499078,,
5578,2003-03-20,1.066429,1.070714,1.042857,0.713191,40794600.0,0.7019341333333334,0.0019007675236386574,43.62665676882478,39.744295854397905,55.10116357738401,470.4865662903618,up,0.9285714285714286,sell,
5579,2003-03-21,1.077857,1.082143,1.058571,0.717496,74487000.0,0.7019022666666667,0.002738855985481514,46.710226462067936,41.49922315944104,56.89039407044133,465.00744549515747,up,1.0,,
5580,2003-03-24,1.047857,1.057143,1.025,0.687361,40275200.0,0.7010093999999999,0.0007196604913739524,48.644598214719814,43.901327649002134,43.74805476810765,507.06037992730234,down,0.5,buy,
5581,2003-03-25,1.029286,1.059286,1.026429,0.695971,41924400.0,0.7009775333333332,2.7553654300960243e-05,50.17506683289072,46.32716048187091,47.481122001181575,496.0016440397136,down,0.4767368369877002,,
5582,2003-03-26,1.0392860000000002,1.04,1.021429,0.6892739999999999,44585800.0,0.7003078666666666,-0.0006045006424351129,50.995306811734274,48.509963836559564,44.98068366205917,504.60331119873587,down,0.3139433127521982,,
5583,2003-03-27,1.022857,1.05,1.022857,0.693101,30598400.0,0.7000846666666667,-0.0007357811180084273,51.52225351250214,49.938323953114995,46.707800306568906,499.6878893355765,down,0.3804308307580438,,
5584,2003-03-28,1.028571,1.044286,1.026429,0.696928,36325800.0,0.7002122666666666,-0.0004577280377655591,52.050814194933615,50.897542385709116,48.45047308501454,494.77246747241713,down,0.4673922923104897,,
5585,2003-03-31,1.023571,1.037857,1.002857,0.676359,64164800.0,0.6994788000000001,-0.002528601719581136,51.43415150949663,51.52279150639009,40.739528255639655,521.1914150301191,down,0.0,,
5586,2003-04-01,1.014286,1.022143,1.005,0.677316,38585400.0,0.6992555333333333,-0.004222781868143843,50.03114079153246,51.66907307231086,41.20835098453536,510.5907726458632,down,0.0,,
5587,2003-04-02,1.025714,1.0492860000000002,1.019286,0.698363,42842800.0,0.7004673333333333,-0.003674251543551943,48.99319732326089,51.17203549865431,50.485938369752,484.04510254017,down,0.5,,
5588,2003-04-03,1.04,1.05,1.025,0.691666,36428000.0,0.6996382,-0.00409530256487467,47.77547485254326,50.152829874763405,47.89597732045861,492.49173876850784,down,0.4500000000000012,,
5589,2003-04-04,1.037143,1.047857,1.027857,0.6892739999999999,36505000.0,0.6984582666666665,-0.004384627517580286,46.14857963757824,48.93327098911228,46.969145326050615,495.5086648336392,down,0.3666550522648073,,
5590,2003-04-07,1.060714,1.067857,1.029286,0.693101,49215600.0,0.6968000666666666,-0.0040872788385757355,44.46865361552639,47.63908393779421,48.68021912612379,490.6818353807724,down,0.5,,
5591,2003-04-08,1.036429,1.046429,1.025714,0.691188,32233600.0,0.6950462,-0.0042778558292766436,42.7275334556607,46.13090270188272,47.8491154188701,493.0946194788477,down,0.5,,
5592,2003-04-09,1.037143,1.044286,1.01,0.678751,36681400.0,0.6926226666666667,-0.004882122299087689,40.26126447006488,44.448255569588525,42.740243290487825,508.78086925812767,down,0.4230755485669359,,
5593,2003-04-10,1.014286,1.027857,1.014286,0.687361,26775000.0,0.6909006666666666,-0.004663292816286524,38.17491680897032,42.4858171804174,46.96215538407018,497.92144893171445,down,0.5,,
5594,2003-04-11,1.003571,1.0314290000000002,0.923571,0.631397,348177200.0,0.6851607333333333,-0.00946214536907797,35.198505775884364,40.387904911565386,30.97524069102648,671.4769230769215,down,0.0869654138072087,,
5595,2003-04-14,0.979286,0.982143,0.964286,0.649573,125739600.0,0.6826415333333333,-0.011534385163209149,32.68631730316617,37.87822901830659,38.31936050782199,289.89922792232073,down,0.5,,
5596,2003-04-15,0.970714,0.971429,0.95,0.6404850000000001,75992000.0,0.6789424666666667,-0.01404042491440105,30.22850913995988,35.353246629340354,36.24295062259879,296.1978293112288,down,0.3461724027018355,,
5597,2003-04-16,0.927857,0.976429,0.922857,0.63331,254044000.0,0.6752115333333334,-0.016106485383516892,27.488725889271908,32.704444073003536,34.646721428155686,301.17059174140223,down,0.13043675862382584,,
5598,2003-04-17,0.942857,0.946429,0.908571,0.62757,154064400.0,0.6708427999999999,-0.018091011032749797,24.486889582389285,30.134517444132715,33.38013603603274,303.6462068965515,down,0.0,,
5599,2003-04-21,0.937857,0.942143,0.927143,0.628526,38080000.0,0.6662826666666668,-0.019573210572142445,21.73610770536545,27.40137487054043,33.814114717667515,275.81268912522097,down,0.0,,
5600,2003-04-22,0.941429,0.972857,0.935,0.646224,75142200.0,0.6642736666666668,-0.018676307213900456,20.09548545052928,24.57057439234228,41.42178636789098,264.70185703702754,down,0.15685591309694688,,
5601,2003-04-23,0.966429,0.973571,0.954286,0.649573,52420200.0,0.6624241333333334,-0.01723988395653664,19.210552237450713,22.106160912761396,42.762520057326455,262.599349597579,down,0.1619751486956001,,
5602,2003-04-24,0.965714,0.972143,0.928571,0.642876,81277000.0,0.6587249999999999,-0.016580852425674197,18.64260226970611,20.34738179778188,40.75377828062739,266.8037366749116,down,0.051724137931034565,,
5603,2003-04-25,0.961429,0.97,0.945,0.638571,51329600.0,0.6551853333333333,-0.016210275162674037,18.155841234616567,19.31621331922877,39.47024199614601,269.5064224100044,down,0.0,,
5604,2003-04-28,0.962857,0.997143,0.959286,0.6629659999999999,159199600.0,0.6534314666666667,-0.013168675924582929,18.719496928341826,18.66966524725786,49.22850603025382,254.1912032444783,down,0.0,,
5605,2003-04-29,0.998571,1.011429,0.97,0.672533,114559200.0,0.6520602666666667,-0.009848944971446949,20.431306869962395,18.505980144221567,52.465013662800075,271.2182100422171,down,0.0,,
5606,2003-04-30,0.995,1.025,0.989286,0.680186,114543800.0,0.6513268000000001,-0.005385427848265567,23.34973020304475,19.102215010973662,54.939544622382726,268.28279851158663,down,0.0,,
5607,2003-05-01,1.017857,1.027857,1.0,0.686883,85689800.0,0.6518689333333333,-0.001446198329677184,27.192588545369816,20.833511333783054,57.0467590240964,280.4424620293342,down,0.0,,
5608,2003-05-02,1.032857,1.042143,1.024286,0.691188,80295600.0,0.6521240666666668,0.002275735453886152,31.957997430439555,23.657875206125727,58.39370366779051,276.9384167087202,down,0.0,,
5609,2003-05-05,1.055,1.205714,1.0535709999999998,0.769634,388927000.0,0.6613398666666668,0.012696722585610498,38.96155684681902,27.500105392951447,74.24348422148425,204.01656035696084,down,0.5,,
5610,2003-05-06,1.151429,1.278571,1.15,0.8370790000000001,378623000.0,0.6738402666666665,0.027218432453235845,48.15563056185727,32.704047607542876,80.9594368432235,124.05979612509796,down,0.5,,
5611,2003-05-07,1.237857,1.302857,1.222143,0.844253,263594800.0,0.6874248000000001,0.03880758012035612,57.63166522450353,39.69172827970535,81.51166013831022,117.3832432432432,down,0.5,,
5612,2003-05-08,1.264286,1.290714,1.235,0.8609950000000001,171934000.0,0.7026038000000001,0.04865858922387545,66.37439571302107,48.249617544393345,82.76771457487644,112.06636806784915,down,0.5,,
5613,2003-05-09,1.309286,1.314286,1.277143,0.875345,147096600.0,0.7191221333333334,0.057361646126974364,73.82945161875901,57.38723049979402,83.78458994490704,113.78655040802313,down,0.5,,
5614,2003-05-12,1.296429,1.338571,1.295,0.887782,104843200.0,0.7364058666666666,0.06484062443095506,79.88494696621885,65.94517085209462,84.63107031116854,110.574906342766,up,0.5200284328482979,sell,
5615,2003-05-13,1.316429,1.355,1.282143,0.893043,111699000.0,0.7528604666666666,0.07060654653866816,84.68022497800962,73.36293143266637,84.9880659834796,108.66536585365853,up,0.907146910372427,,
5616,2003-05-14,1.345,1.345714,1.316429,0.8873030000000001,88872000.0,0.7687091333333332,0.07333894359630733,88.37259825518993,79.46487452099589,82.73013160104469,109.67757821348921,up,0.8762393657759102,,
5617,2003-05-15,1.328571,1.346429,1.319286,0.895913,71248800.0,0.7855782666666666,0.07523799396251153,91.3032687930498,84.31259006647285,83.44080260475747,111.97243902439024,up,0.9653495063236104,,
5618,2003-05-16,1.327857,1.357857,1.305714,0.8992610000000001,85407000.0,0.8029576000000002,0.0758811650594714,93.55033418013883,88.11869734208321,83.72132377024701,115.16878351536717,up,1.0,,
5619,2003-05-19,1.3235709999999998,1.332143,1.29,0.865778,111472200.0,0.8164784,0.0723702490454946,94.77686525352648,91.07540040945963,70.80311463708715,126.87124378314688,up,0.7924424108551602,,
5620,2003-05-20,1.292857,1.297143,1.257143,0.85095,104055000.0,0.8283728666666667,0.06667681533150616,95.10376632022871,93.2101560755718,65.94996490005404,137.53306689891505,down,0.5,buy,
5621,2003-05-21,1.270714,1.292143,1.262143,0.85382,76252400.0,0.8399484666666667,0.05994468146760613,94.8669292218778,94.47698858463144,66.42960096859167,140.84871890168418,down,0.5,,
5622,2003-05-22,1.277857,1.314286,1.267143,0.872475,44615200.0,0.8523212666666669,0.05377086558210553,94.43072676254542,94.91585359854443,69.44266136818366,145.51085076340573,up,0.5897480568212273,sell,
5623,2003-05-23,1.300714,1.318571,1.282857,0.876302,51679600.0,0.8646622000000002,0.048068245078407464,93.8427763689978,94.80047410155072,70.03679950055468,158.2573631386261,up,0.6989322243452849,,
5624,2003-05-27,1.282857,1.35,1.279286,0.903088,72532600.0,0.8735591333333335,0.04467718905306983,93.38960269983656,94.38014411780708,73.86679805348672,218.78935999268725,up,1.0,,
5625,2003-05-28,1.3214290000000002,1.332857,1.296429,0.8743879999999999,84919800.0,0.8760464,0.03811794643794708,92.65401049325432,93.88770194379336,64.37237350357324,356.24106577066505,up,1.0,,
5626,2003-05-29,1.306429,1.3214290000000002,1.278571,0.865778,83441400.0,0.8774814000000002,0.031218549479182345,91.54591639813692,93.29546318736297,61.805795247143784,400.5298843370754,down,0.5,buy,
5627,2003-05-30,1.294286,1.298571,1.252143,0.8586030000000001,95687200.0,0.8773219333333334,0.024278728952357283,89.9872891718659,92.52984319707599,59.670689062665474,495.7145977719096,down,0.5,,
5628,2003-06-02,1.292857,1.306429,1.233571,0.8346870000000001,104647200.0,0.8746114000000001,0.01598760289284551,87.66468193730933,91.39573868775244,53.08753305901106,494.89187808615736,down,0.30612680262821057,,
5629,2003-06-03,1.245714,1.262143,1.215714,0.82799,90214600.0,0.8706252666666667,0.008001282175045366,84.51757825499676,89.7326291691041,51.378193431801996,426.32879004875883,down,0.3058807614737565,,
5630,2003-06-04,1.235714,1.270714,1.224286,0.8418620000000001,67800600.0,0.8672132000000001,0.0026755479204820802,80.82096607510121,87.38984978805739,54.63645724642031,363.011192953575,down,0.4764744945644161,,
5631,2003-06-05,1.246429,1.267143,1.237857,0.843775,51374400.0,0.8643113333333334,-0.0008590909710011196,76.58652343990677,84.33440875580249,55.083472049506035,361.66536516043715,down,0.5,,
5632,2003-06-06,1.267143,1.288571,1.224286,0.8203370000000001,60347000.0,0.8592729333333334,-0.005678590196677158,71.40710486711339,80.6416892566683,48.74563671145865,378.15439381467974,down,0.1836760815769276,,
5633,2003-06-09,1.21,1.217143,1.187857,0.803117,64988000.0,0.8528633333333335,-0.011271714839229395,65.29253453279419,76.27153146070721,44.678270484539034,407.25243137780535,down,0.0,,
5634,2003-06-10,1.2064290000000002,1.235,1.1964290000000002,0.821772,44161600.0,0.8499296000000001,-0.014500414834523578,58.88099878811711,71.09538761327155,49.58594705178525,325.77909622987096,down,0.0,,
5635,2003-06-11,1.225,1.250714,1.2007139999999998,0.8346870000000001,56278600.0,0.8488454000000001,-0.015180570926870196,52.55807389456321,65.19354606267498,52.71347652265987,317.81390500977506,down,0.017647203502386643,,
5636,2003-06-12,1.253571,1.277143,1.246429,0.849993,63147000.0,0.8485902666666667,-0.014180346090733598,46.91361103090621,58.91053573849158,56.18281189026961,308.3740895382469,down,0.10293792119632048,,
5637,2003-06-13,1.267857,1.282143,1.223571,0.833252,47811400.0,0.8459753999999999,-0.014124387380306969,41.84268144776417,52.78422790452893,51.71372223718334,318.69892625645235,down,0.0,,
5638,2003-06-16,1.257143,1.305,1.246429,0.8739100000000001,59631600.0,0.8458159333333334,-0.009826557390859691,38.66987989015118,47.10478879107794,60.029525371385844,293.62352984711004,down,0.03960713694320382,,
5639,2003-06-17,1.315,1.3214290000000002,1.285,0.8700829999999999,44366000.0,0.8436155999999999,-0.0063705102818188974,37.258552851155905,42.47539078960728,58.99955124852078,319.15448275862065,down,0.0,,
5640,2003-06-18,1.317857,1.391429,1.307857,0.914568,113745800.0,0.8462942666666665,0.0012553252364955194,38.16533193916718,39.25703806302384,66.24876477036939,304.6005150780099,down,0.4047536087605775,,
5641,2003-06-19,1.382857,1.400714,1.340714,0.915525,95382000.0,0.8496107333333334,0.007619174783101145,40.893588587254456,38.03125489349153,66.38645389514485,233.77674729334083,down,0.42857142857142816,,
5642,2003-06-20,1.382143,1.398571,1.35,0.918395,89136600.0,0.8535968666666668,0.012499243119651338,45.00878605879453,38.77249112585928,66.82356747027316,226.5929708677656,down,0.41176470588235536,,
5643,2003-06-23,1.378571,1.4064290000000002,1.339286,0.911698,76840400.0,0.8587309333333333,0.015697417949425585,49.8070553772933,41.355902195072154,64.7089708146865,229.73921459007684,up,0.7946391906521828,sell,
5644,2003-06-24,1.390714,1.405,1.337143,0.8983049999999999,128595600.0,0.8634185999999999,0.017482670563181202,54.466306585259616,45.23647667444753,60.58028843600628,232.47442490346415,up,0.5446485235375359,,
5645,2003-06-25,1.347143,1.385714,1.336429,0.913133,82453000.0,0.8681700000000002,0.02021312171541767,59.21962053909593,49.76071600711591,63.36710041466589,225.6903903519205,up,0.8214245716205624,,
5646,2003-06-26,1.3357139999999998,1.38,1.3357139999999998,0.9227,40426400.0,0.8734316666666667,0.022495832827051254,64.18418010833842,54.49766083388304,65.08231156724685,221.31334297165225,up,1.0,,
5647,2003-06-27,1.378571,1.379286,1.32,0.895913,91448000.0,0.8784700666666667,0.02133485213422348,68.4132521159877,59.2900357442314,57.030615999705496,233.5688011273172,down,0.5,buy,
5648,2003-06-30,1.334286,1.372143,1.327857,0.911698,55538000.0,0.8857088000000001,0.021519658146513576,72.22616010614475,63.939017587807434,60.15859756993996,235.58619047619058,down,0.5,,
5649,2003-07-01,1.347857,1.37,1.322143,0.913133,45248000.0,0.8917995333333335,0.02203630072677309,75.65760103716791,68.27453077682371,60.440531602312575,239.79583404224263,down,0.5,,
5650,2003-07-02,1.359286,1.385714,1.358571,0.921743,81324600.0,0.8976032666666666,0.02239581049573236,78.88235471692845,72.09900441976687,62.170276226265926,265.0614137746228,up,0.555113832781866,sell,
5651,2003-07-03,1.357143,1.396429,1.355714,0.915047,34442800.0,0.9019402,0.021616190393962783,81.70949570831671,75.58870528674713,59.9739776844761,268.7232716096642,down,0.5,buy,
5652,2003-07-07,1.376429,1.441429,1.366429,0.950443,71568000.0,0.9097529333333332,0.02286267690917665,84.15029762895564,78.74981715413776,66.67578489237272,284.9912499999998,up,0.6768350202687207,sell,
5653,2003-07-08,1.394286,1.464286,1.392143,0.975794,64184400.0,0.9165452,0.02572140833752401,86.27137954497705,81.58071601806702,70.48719419364245,297.665394524033,up,1.0,,
5654,2003-07-09,1.443571,1.4607139999999998,1.420714,0.9514,53411400.0,0.9219663333333332,0.024972752790516584,87.45910262770245,84.04372429408322,63.01816709207163,327.87143048923167,up,0.9843862285228951,,
5655,2003-07-10,1.42,1.4242860000000002,1.383571,0.936571,42733600.0,0.9234332000000001,0.02266869131561533,87.53714675242166,85.96025993387848,58.93021879399618,365.7423450646635,down,0.5,buy,
5656,2003-07-11,1.404286,1.4285709999999998,1.395,0.949486,34214600.0,0.9256972666666669,0.022127287929701426,87.05659703767776,87.08920964170048,61.28569296226882,356.79137269035135,up,0.5930232558139545,sell,
5657,2003-07-14,1.429286,1.457143,1.419286,0.951878,47101600.0,0.9279294666666668,0.02123742071409207,86.24333106681301,87.35094880593405,61.723556700528725,355.1335541909819,up,0.6124058017988834,,
5658,2003-07-15,1.43,1.445714,1.387857,0.938006,51661400.0,0.9296833333333334,0.01839559042517647,84.90873400490997,86.94569161897091,57.65126464444279,364.74779257862883,down,0.5,buy,
5659,2003-07-16,1.4264290000000002,1.4285709999999998,1.384286,0.950443,62732600.0,0.9331592,0.01736507367695439,83.39895038999958,86.06955403646698,60.187385304834315,356.1281066770166,down,0.5,,
5660,2003-07-17,1.442143,1.496429,1.437857,0.999711,187803000.0,0.9389310666666668,0.02057168492965411,82.51719047004742,84.85033848724093,68.28902676094211,321.98203567913737,up,1.0,sell,
5661,2003-07-18,1.492857,1.512857,1.457143,0.997798,74709600.0,0.9439376,0.02262760144173026,82.23630220158833,83.60829162165237,67.71284684976868,282.6241717631456,up,1.0,,
5662,2003-07-21,1.477857,1.485714,1.45,0.98584,45952200.0,0.9499327333333332,0.022709303696432204,81.99463038395409,82.7174810205452,64.07357571749415,276.33891586354457,up,0.5485507834700009,,
5663,2003-07-22,1.490714,1.497143,1.464286,0.994927,49606200.0,0.9554813333333332,0.02318999974380032,82.02742772466055,82.24937435186335,65.58717304511259,271.5741896242543,up,0.6407708857676387,,
5664,2003-07-23,1.496429,1.497143,1.461429,0.994449,35758800.0,0.9609024,0.02273505835506906,82.19920807123722,82.08612010340106,65.43101223665248,329.89570009481787,up,0.6359198668506949,,
5665,2003-07-24,1.502857,1.535714,1.455714,0.981056,57309000.0,0.9648565999999998,0.020097300835304036,82.08057962358491,82.07375539328403,61.04530101862161,338.41851052862665,up,0.5912658248850986,,
5666,2003-07-25,1.457857,1.540714,1.457143,1.030324,54171600.0,0.9725417333333332,0.02325234072980309,82.36283210701009,82.10240513982764,69.21888437795184,298.54387571255586,up,1.0,,
5667,2003-07-28,1.535714,1.535714,1.49,1.004016,42589400.0,0.9761132666666668,0.023335213364482188,82.19547126852679,82.21420660061081,61.76622478490607,341.5347804229268,up,0.9437490200177704,,
5668,2003-07-29,1.499286,1.505714,1.465714,0.991101,49280000.0,0.9771337333333334,0.02163011113018021,81.52265692118596,82.21296099970735,58.43973504340802,349.7534093150823,up,0.736556964301773,,
5669,2003-07-30,1.483571,1.492857,1.440714,0.970055,43398600.0,0.9783774,0.017917936177139215,80.0063057289492,82.02698676557436,53.39333136335146,363.14630623063067,down,0.5,buy,
5670,2003-07-31,1.481429,1.525,1.469286,1.008321,75366200.0,0.9831607333333334,0.018436667708528254,78.87220135256688,81.2414779728874,60.1340214909389,340.34380034265,down,0.4588626018841971,,
5671,2003-08-01,1.5,1.519286,1.474286,0.991579,37401000.0,0.9859669333333334,0.016892918851081462,77.56236681876764,80.1337213342341,56.29760974956388,351.04648784105177,down,0.3480999259024044,,
